time, ch1, ch2, ch3, ch4, ch5, ch6, ch7
2.460916595458984375e+02, 3.092999877929687500e+02, -1.086241607666015625e+02, 1.499055328369140625e+02, 5.400989055633544922e+00, 1.515922088623046875e+02, 2.321026611328125000e+02, 1.741577453613281250e+02, 0.000000000000000000e+00
2.460950012207031250e+02, 3.192000122070312500e+02, -1.026393585205078125e+02, 1.520000152587890625e+02, 5.701043605804443359e+00, 1.458774261474609375e+02, 2.303057403564453125e+02, 1.732600250244140625e+02, 0.000000000000000000e+00
2.460983276367187500e+02, 3.152999877929687500e+02, -1.014423980712890625e+02, 1.514015960693359375e+02, 6.001098632812500000e+00, 1.500883178710937500e+02, 2.306052246093750000e+02, 1.750554656982421875e+02, 0.000000000000000000e+00
2.461016693115234375e+02, 3.162000122070312500e+02, -8.977203369140625000e+01, 1.594803314208984375e+02, 1.020186710357666016e+01, 1.606155548095703125e+02, 2.437826690673828125e+02, 1.702676239013671875e+02, 0.000000000000000000e+00
2.461049957275390625e+02, 3.201000061035156250e+02, -9.755227661132812500e+01, 1.490078887939453125e+02, 6.301153659820556641e+00, 1.576077728271484375e+02, 2.404882965087890625e+02, 1.711653442382812500e+02, 0.000000000000000000e+00
2.461083374023437500e+02, 3.182999877929687500e+02, -9.725303649902343750e+01, 1.496063232421875000e+02, 1.020186710357666016e+01, 1.536976623535156250e+02, 2.353970184326171875e+02, 1.807410278320312500e+02, 0.000000000000000000e+00
2.461116638183593750e+02, 3.173999938964843750e+02, -9.426063537597656250e+01, 1.457165679931640625e+02, 5.100933551788330078e+00, 1.539984436035156250e+02, 2.315036773681640625e+02, 1.750554656982421875e+02, 0.000000000000000000e+00
2.461150054931640625e+02, 3.147000122070312500e+02, -9.126823425292968750e+01, 1.445196990966796875e+02, 5.100933551788330078e+00, 1.512914276123046875e+02, 2.341990814208984375e+02, 1.681729431152343750e+02, 0.000000000000000000e+00
2.461183319091796875e+02, 3.195000000000000000e+02, -1.086241607666015625e+02, 1.412283782958984375e+02, 3.900714159011840820e+00, 1.564046630859375000e+02, 2.347980499267578125e+02, 1.780478668212890625e+02, 0.000000000000000000e+00
2.461216735839843750e+02, 3.062999877929687500e+02, -1.038363189697265625e+02, 1.403307342529296875e+02, 9.001647830009460449e-01, 1.573069915771484375e+02, 2.356965179443359375e+02, 1.741577453613281250e+02, 0.000000000000000000e+00
2.461250000000000000e+02, 3.210000000000000000e+02, -8.677963256835937500e+01, 1.367401885986328125e+02, -2.700494527816772461e+00, 1.488852081298828125e+02, 2.327016448974609375e+02, 1.840326690673828125e+02, 0.000000000000000000e+00
2.461283264160156250e+02, 3.143999938964843750e+02, -8.947279357910156250e+01, 1.355433197021484375e+02, 0.000000000000000000e+00, 1.503890991210937500e+02, 2.297067718505859375e+02, 1.774493865966796875e+02, 0.000000000000000000e+00
2.461316680908203125e+02, 2.948999938964843750e+02, -1.050332794189453125e+02, 1.310551300048828125e+02, 7.201318264007568359e+00, 1.597132263183593750e+02, 2.321026611328125000e+02, 1.612904205322265625e+02, 0.000000000000000000e+00
2.461349945068359375e+02, 3.090000000000000000e+02, -1.023401184082031250e+02, 1.409291534423828125e+02, 5.400989055633544922e+00, 1.549007720947265625e+02, 2.338995819091796875e+02, 1.735592651367187500e+02, 0.000000000000000000e+00
2.461383361816406250e+02, 3.210000000000000000e+02, -9.276443481445312500e+01, 1.502047576904296875e+02, 5.400989055633544922e+00, 1.606155548095703125e+02, 2.416862640380859375e+02, 1.858281097412109375e+02, 0.000000000000000000e+00
2.461416625976562500e+02, 3.171000061035156250e+02, -8.947279357910156250e+01, 1.499055328369140625e+02, 9.001647949218750000e+00, 1.564046630859375000e+02, 2.392903594970703125e+02, 1.795440673828125000e+02, 0.000000000000000000e+00
2.461450042724609375e+02, 3.276000061035156250e+02, -7.989710998535156250e+01, 1.528976593017578125e+02, 3.300604104995727539e+00, 1.555023345947265625e+02, 2.527672882080078125e+02, 1.813395080566406250e+02, 0.000000000000000000e+00
2.461483306884765625e+02, 3.246000061035156250e+02, -8.318875122070312500e+01, 1.522992401123046875e+02, 4.800879001617431641e+00, 1.545999908447265625e+02, 2.458790740966796875e+02, 1.822372283935546875e+02, 0.000000000000000000e+00
2.461516723632812500e+02, 3.212999877929687500e+02, -9.246519470214843750e+01, 1.460157623291015625e+02, -1.200219750404357910e+00, 1.536976623535156250e+02, 2.380924072265625000e+02, 1.855288696289062500e+02, 0.000000000000000000e+00
2.461549987792968750e+02, 3.233999938964843750e+02, -1.050332794189453125e+02, 1.442205047607421875e+02, -2.100384473800659180e+00, 1.476820983886718750e+02, 2.368944549560546875e+02, 1.843319091796875000e+02, 0.000000000000000000e+00
2.461583404541015625e+02, 3.285000000000000000e+02, -9.725303649902343750e+01, 1.484094696044921875e+02, -3.900714159011840820e+00, 1.488852081298828125e+02, 2.386913909912109375e+02, 1.723623046875000000e+02, 0.000000000000000000e+00
2.461616668701171875e+02, 3.192000122070312500e+02, -8.797659301757812500e+01, 1.439212799072265625e+02, -1.200219750404357910e+00, 1.576077728271484375e+02, 2.425847167968750000e+02, 1.729607849121093750e+02, 0.000000000000000000e+00
2.461649932861328125e+02, 3.210000000000000000e+02, -8.558267211914062500e+01, 1.484094696044921875e+02, -3.900714159011840820e+00, 1.536976623535156250e+02, 2.467775421142578125e+02, 1.879227905273437500e+02, 0.000000000000000000e+00
2.461683349609375000e+02, 3.267000122070312500e+02, -8.438571166992187500e+01, 1.531968841552734375e+02, 2.400439500808715820e+00, 1.524945526123046875e+02, 2.386913909912109375e+02, 1.855288696289062500e+02, 0.000000000000000000e+00
2.461716613769531250e+02, 3.327000122070312500e+02, -8.857507324218750000e+01, 1.514015960693359375e+02, 0.000000000000000000e+00, 1.579085540771484375e+02, 2.428842010498046875e+02, 1.801425476074218750e+02, 0.000000000000000000e+00
2.461750030517578125e+02, 3.237000122070312500e+02, -9.276443481445312500e+01, 1.475118255615234375e+02, 3.000549376010894775e-01, 1.512914276123046875e+02, 2.422852325439453125e+02, 1.720630645751953125e+02, 0.000000000000000000e+00
2.461783294677734375e+02, 3.210000000000000000e+02, -8.648039245605468750e+01, 1.457165679931640625e+02, 3.000549376010894775e-01, 1.536976623535156250e+02, 2.431837005615234375e+02, 1.777486267089843750e+02, 0.000000000000000000e+00
2.461816711425781250e+02, 3.171000061035156250e+02, -9.007127380371093750e+01, 1.430236358642578125e+02, 2.100384473800659180e+00, 1.515922088623046875e+02, 2.377929229736328125e+02, 1.774493865966796875e+02, 0.000000000000000000e+00
2.461849975585937500e+02, 3.246000061035156250e+02, -9.396139526367187500e+01, 1.415275726318359375e+02, -5.100933551788330078e+00, 1.422680816650390625e+02, 2.336000976562500000e+02, 1.882220306396484375e+02, 0.000000000000000000e+00
2.461883392333984375e+02, 3.291000061035156250e+02, -1.089234008789062500e+02, 1.418267974853515625e+02, -3.900714159011840820e+00, 1.422680816650390625e+02, 2.368944549560546875e+02, 1.968999938964843750e+02, 0.000000000000000000e+00
2.461916656494140625e+02, 3.141000061035156250e+02, -9.815075683593750000e+01, 1.367401885986328125e+02, -1.800329566001892090e+00, 1.506898803710937500e+02, 2.422852325439453125e+02, 1.849303894042968750e+02, 0.000000000000000000e+00
2.461950073242187500e+02, 3.143999938964843750e+02, -9.246519470214843750e+01, 1.373386077880859375e+02, 3.000549376010894775e-01, 1.545999908447265625e+02, 2.440821533203125000e+02, 1.810402679443359375e+02, 0.000000000000000000e+00
2.461983337402343750e+02, 3.122999877929687500e+02, -1.053325195312500000e+02, 1.352441253662109375e+02, -5.701043605804443359e+00, 1.440727539062500000e+02, 2.321026611328125000e+02, 1.777486267089843750e+02, 0.000000000000000000e+00
2.462016601562500000e+02, 3.137999877929687500e+02, -9.515835571289062500e+01, 1.337480621337890625e+02, 6.001098752021789551e-01, 1.440727539062500000e+02, 2.333006134033203125e+02, 1.741577453613281250e+02, 0.000000000000000000e+00
2.462050018310546875e+02, 3.141000061035156250e+02, -9.336291503906250000e+01, 1.322519989013671875e+02, -6.001098752021789551e-01, 1.503890991210937500e+02, 2.359959869384765625e+02, 1.678737030029296875e+02, 0.000000000000000000e+00
2.462083282470703125e+02, 3.162000122070312500e+02, -9.515835571289062500e+01, 1.346456909179687500e+02, -3.300604104995727539e+00, 1.488852081298828125e+02, 2.377929229736328125e+02, 1.660782623291015625e+02, 0.000000000000000000e+00
2.462116699218750000e+02, 3.188999938964843750e+02, -9.426063537597656250e+01, 1.307559356689453125e+02, -5.701043605804443359e+00, 1.482836456298828125e+02, 2.353970184326171875e+02, 1.624873809814453125e+02, 0.000000000000000000e+00
2.462149963378906250e+02, 3.347999877929687500e+02, -1.002454376220703125e+02, 1.334488372802734375e+02, -5.100933551788330078e+00, 1.431704254150390625e+02, 2.428842010498046875e+02, 1.864265899658203125e+02, 0.000000000000000000e+00
2.462183380126953125e+02, 3.195000000000000000e+02, -1.059309997558593750e+02, 1.262677383422851562e+02, -1.110203266143798828e+01, 1.413657531738281250e+02, 2.344985504150390625e+02, 1.777486267089843750e+02, 0.000000000000000000e+00
2.462216644287109375e+02, 3.135000000000000000e+02, -9.515835571289062500e+01, 1.274645919799804688e+02, -6.601208209991455078e+00, 1.440727539062500000e+02, 2.443816375732421875e+02, 1.753547058105468750e+02, 0.000000000000000000e+00
2.462250061035156250e+02, 3.032999877929687500e+02, -9.635531616210937500e+01, 1.247716751098632812e+02, -2.400439500808715820e+00, 1.473813171386718750e+02, 2.368944549560546875e+02, 1.675744628906250000e+02, 0.000000000000000000e+00
2.462283325195312500e+02, 3.000000000000000000e+02, -9.665455627441406250e+01, 1.289606475830078125e+02, -1.800329566001892090e+00, 1.549007720947265625e+02, 2.401888275146484375e+02, 1.708661041259765625e+02, 0.000000000000000000e+00
2.462316741943359375e+02, 3.096000061035156250e+02, -9.695379638671875000e+01, 1.337480621337890625e+02, -3.300604104995727539e+00, 1.503890991210937500e+02, 2.297067718505859375e+02, 1.780478668212890625e+02, 0.000000000000000000e+00
2.462350006103515625e+02, 3.177000122070312500e+02, -1.014423980712890625e+02, 1.328504180908203125e+02, -6.601208209991455078e+00, 1.455766448974609375e+02, 2.410872802734375000e+02, 1.783471069335937500e+02, 0.000000000000000000e+00
2.462383270263671875e+02, 3.092999877929687500e+02, -9.695379638671875000e+01, 1.271653747558593750e+02, -6.001098632812500000e+00, 1.401626434326171875e+02, 2.356965179443359375e+02, 1.681729431152343750e+02, 0.000000000000000000e+00
2.462416687011718750e+02, 3.047999877929687500e+02, -8.887431335449218750e+01, 1.205826950073242188e+02, -8.701592445373535156e+00, 1.410649719238281250e+02, 2.324021453857421875e+02, 1.696691436767578125e+02, 0.000000000000000000e+00
2.462449951171875000e+02, 3.045000000000000000e+02, -9.366215515136718750e+01, 1.223779678344726562e+02, -1.170214176177978516e+01, 1.380571899414062500e+02, 2.315036773681640625e+02, 1.708661041259765625e+02, 0.000000000000000000e+00
2.462483367919921875e+02, 3.120000000000000000e+02, -8.887431335449218750e+01, 1.310551300048828125e+02, -7.501373291015625000e+00, 1.410649719238281250e+02, 2.386913909912109375e+02, 1.771501464843750000e+02, 0.000000000000000000e+00
2.462516632080078125e+02, 3.207000122070312500e+02, -7.810166931152343750e+01, 1.343464813232421875e+02, -9.001647830009460449e-01, 1.500883178710937500e+02, 2.437826690673828125e+02, 1.870250701904296875e+02, 0.000000000000000000e+00
2.462550048828125000e+02, 3.167999877929687500e+02, -8.229103088378906250e+01, 1.334488372802734375e+02, 6.001098752021789551e-01, 1.419673156738281250e+02, 2.404882965087890625e+02, 1.813395080566406250e+02, 0.000000000000000000e+00
2.462583312988281250e+02, 3.147000122070312500e+02, -8.737811279296875000e+01, 1.343464813232421875e+02, 3.900714159011840820e+00, 1.458774261474609375e+02, 2.356965179443359375e+02, 1.765516662597656250e+02, 0.000000000000000000e+00
2.462616729736328125e+02, 3.141000061035156250e+02, -9.276443481445312500e+01, 1.355433197021484375e+02, 3.300604104995727539e+00, 1.401626434326171875e+02, 2.410872802734375000e+02, 1.660782623291015625e+02, 0.000000000000000000e+00
2.462649993896484375e+02, 3.102000122070312500e+02, -9.396139526367187500e+01, 1.331496276855468750e+02, -2.100384473800659180e+00, 1.452758636474609375e+02, 2.449806060791015625e+02, 1.717638244628906250e+02, 0.000000000000000000e+00
2.462683258056640625e+02, 3.158999938964843750e+02, -8.558267211914062500e+01, 1.340472564697265625e+02, -3.600659132003784180e+00, 1.410649719238281250e+02, 2.449806060791015625e+02, 1.858281097412109375e+02, 0.000000000000000000e+00
2.462716674804687500e+02, 3.105000000000000000e+02, -9.695379638671875000e+01, 1.313543548583984375e+02, -1.800329566001892090e+00, 1.371548614501953125e+02, 2.407877960205078125e+02, 1.798433074951171875e+02, 0.000000000000000000e+00
2.462749938964843750e+02, 3.068999938964843750e+02, -1.167036437988281250e+02, 1.292598724365234375e+02, -4.500823974609375000e+00, 1.287330627441406250e+02, 2.294072723388671875e+02, 1.762524261474609375e+02, 0.000000000000000000e+00
2.462783355712890625e+02, 3.032999877929687500e+02, -1.035370788574218750e+02, 1.301575012207031250e+02, -2.400439500808715820e+00, 1.344478607177734375e+02, 2.350975341796875000e+02, 1.735592651367187500e+02, 0.000000000000000000e+00
2.462816619873046875e+02, 3.077999877929687500e+02, -9.635531616210937500e+01, 1.367401885986328125e+02, 2.400439500808715820e+00, 1.377564086914062500e+02, 2.386913909912109375e+02, 1.768509063720703125e+02, 0.000000000000000000e+00
2.462850036621093750e+02, 3.137999877929687500e+02, -8.707887268066406250e+01, 1.460157623291015625e+02, 4.200768947601318359e+00, 1.371548614501953125e+02, 2.410872802734375000e+02, 1.699683837890625000e+02, 0.000000000000000000e+00
2.462883300781250000e+02, 3.087000122070312500e+02, -8.977203369140625000e+01, 1.442205047607421875e+02, 4.200768947601318359e+00, 1.347486267089843750e+02, 2.356965179443359375e+02, 1.804417877197265625e+02, 0.000000000000000000e+00
2.462916717529296875e+02, 3.083999938964843750e+02, -8.737811279296875000e+01, 1.430236358642578125e+02, -9.001647830009460449e-01, 1.338462982177734375e+02, 2.407877960205078125e+02, 1.726615447998046875e+02, 0.000000000000000000e+00
2.462949981689453125e+02, 3.122999877929687500e+02, -8.767735290527343750e+01, 1.394330902099609375e+02, -3.000549376010894775e-01, 1.392602996826171875e+02, 2.362954864501953125e+02, 1.861273498535156250e+02, 0.000000000000000000e+00
2.462983398437500000e+02, 3.113999938964843750e+02, -8.887431335449218750e+01, 1.412283782958984375e+02, 1.200219750404357910e+00, 1.368540802001953125e+02, 2.374934234619140625e+02, 1.753547058105468750e+02, 0.000000000000000000e+00
2.463016662597656250e+02, 3.092999877929687500e+02, -9.455987548828125000e+01, 1.385354461669921875e+02, 3.000549376010894775e-01, 1.344478607177734375e+02, 2.377929229736328125e+02, 1.744569854736328125e+02, 0.000000000000000000e+00
2.463049926757812500e+02, 3.083999938964843750e+02, -1.035370788574218750e+02, 1.322519989013671875e+02, -1.410258197784423828e+01, 1.242213973999023438e+02, 2.282093353271484375e+02, 1.738585052490234375e+02, 0.000000000000000000e+00
2.463083343505859375e+02, 3.000000000000000000e+02, -1.047340393066406250e+02, 1.283622283935546875e+02, -8.101483345031738281e+00, 1.269283981323242188e+02, 2.324021453857421875e+02, 1.705668640136718750e+02, 0.000000000000000000e+00
2.463116607666015625e+02, 3.036000061035156250e+02, -1.071279602050781250e+02, 1.334488372802734375e+02, -2.700494527816772461e+00, 1.338462982177734375e+02, 2.419857330322265625e+02, 1.606919403076171875e+02, 0.000000000000000000e+00
2.463150024414062500e+02, 3.098999938964843750e+02, -1.020408782958984375e+02, 1.361417541503906250e+02, 1.500274658203125000e+00, 1.323424072265625000e+02, 2.413867645263671875e+02, 1.693699035644531250e+02, 0.000000000000000000e+00
2.463183288574218750e+02, 3.021000061035156250e+02, -1.131127624511718750e+02, 1.298582916259765625e+02, -7.801428318023681641e+00, 1.302369537353515625e+02, 2.303057403564453125e+02, 1.612904205322265625e+02, 0.000000000000000000e+00
2.463216705322265625e+02, 2.937000122070312500e+02, -1.113173217773437500e+02, 1.283622283935546875e+02, -5.701043605804443359e+00, 1.257252883911132812e+02, 2.258134307861328125e+02, 1.639835815429687500e+02, 0.000000000000000000e+00
2.463249969482421875e+02, 2.918999938964843750e+02, -1.101203613281250000e+02, 1.274645919799804688e+02, -6.901263713836669922e+00, 1.221159515380859375e+02, 2.222195892333984375e+02, 1.654797821044921875e+02, 0.000000000000000000e+00
2.463283386230468750e+02, 2.912999877929687500e+02, -1.044347991943359375e+02, 1.316535644531250000e+02, -1.500274658203125000e+00, 1.284322967529296875e+02, 2.303057403564453125e+02, 1.657790222167968750e+02, 0.000000000000000000e+00
2.463316650390625000e+02, 3.038999938964843750e+02, -9.426063537597656250e+01, 1.325511932373046875e+02, -2.100384473800659180e+00, 1.296354064941406250e+02, 2.341990814208984375e+02, 1.717638244628906250e+02, 0.000000000000000000e+00
